"","PEAK_TIME","AREA.x","SITE","MONTH","TIME","LINE","DATE_HPLC","ROW","PPCP","AREA.y","AREA","CONCENTRATION"
"136",3.84122490882874,1524.00451660156,"WS","SEPTEMBER","1","LINEF","20180920","ROW4","paraxanthine",0,1524.00451660156,0.158086301282796
"137",3.76480627059937,1494.10412597656,"YB","JULY","1","LINEC","20180918","ROW4","paraxanthine",0,1494.10412597656,0.153091298552685
"138",3.83970975875855,1412.16198730469,"YB","JUNE","1","LINEB","20180917","ROW4","paraxanthine",0,1412.16198730469,0.139719775485168
"139",22.4706630706787,7007.33447265625,"BB","AUGUST","1","P2LINEA","20180920","ROW4","warfarin",3943.890625,3063.44384765625,0.00189567666882832
"140",22.4685535430908,6336.41162109375,"BB","JULY","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,1696.2001953125,0.000550205945791953
"141",22.46901512146,5378.88818359375,"BB","JUNE","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,966.30322265625,0.000169500092343134
"142",22.4710540771485,4472.66064453125,"BB","SEPTEMBER","1","P2LINEA","20180920","ROW4","warfarin",3943.890625,528.77001953125,4.79987403357684e-05
"143",22.4726142883301,5342,"BD","AUGUST","1","LINEE","20180919","ROW4","warfarin",4988.83447265625,353.16552734375,2.06262918236433e-05
"144",22.4657211303711,7989.78125,"BD","JULY","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,3349.56982421875,0.00228514318340365
"145",22.4675636291504,5261.28515625,"BD","JUNE","1","LINEC","20180918","ROW4","warfarin",4640.21142578125,621.07373046875,6.72129619812392e-05
"146",22.4687538146973,4376.51171875,"BD","SEPTEMBER","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,-36.0732421875,NA
"147",22.4734516143799,5022.4580078125,"BO","AUGUST","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,609.873046875,6.47014052590771e-05
"148",22.4715518951416,5924.83154296875,"BO","JULY","1","LINED","20180919","ROW4","warfarin",6363.2578125,-438.42626953125,NA
"149",22.4711952209473,4771.69921875,"BO","JUNE","1","LINEF","20180920","ROW4","warfarin",4412.5849609375,359.1142578125,2.13600169434562e-05
